gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
2017-03-07T20:22:53,37.5656597,-105.1497917,,2.5615,91,1.708,1,67.70460511,2840.625,0,1,1.5,,,,,,0,0,,,,,,,,,,,,1,0,1
2017-03-07T20:22:54,37.5657899,-105.1500977,0,2.7195,91,1.22,1,68.05257297,2857.8125,0,1,1.5,1146,0,67,68,,,,,,,,,,,0.32298,-0.14362,,,,,
2017-03-07T20:22:55,37.5659223,-105.1504058,0,2.74,90.5,0.976,1,68.46889167,2877.34375,0,1,0,1146,,,,,,,,,,,,,,0.35887,-0.00006,,,1,0,1
2017-03-07T20:22:56,37.5660547,-105.1507161,0,2.8,90,0.976,1,69.13375885,2902.34375,0,1,0,,,,,,,,,,,,,,,,,,,,,
2017-03-07T20:22:57,37.5661914,-105.1510286,0,2.57,90,0.488,1,69.55629126,2922.65625,0,1,0,1146,,,,130,,,,,,,,,,0.21531,0.1435,,,1,0,1
2017-03-07T20:22:58,37.5663281,-105.1513411,0,2.272,90,0.488,1,69.79862602,2927.34375,0,1,0,1146,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T20:22:59,37.5664648,-105.151658,0,2.101,90,0.976,1,69.8359083,2931.25,0,1,1.5,,,,,,,,1,0,,,,,,-0.1077,0.10761,,,1,0,1
2017-03-07T20:23:00,37.5666037,-105.1519748,0,1.8865,,0.976,1,69.97260996,2935.9375,0,1,1.5,1146,,67,68,,,,,,,,,,,0.03586,-0.32307,,,1,0,1
2017-03-07T20:23:01,37.5667426,-105.1522938,0,1.718,89.5,0.244,1,69.73027519,2927.34375,0,1,1.5,1146,,,,,,,,,,,,,,-0.07181,-0.17951,,,1,0,1
2017-03-07T20:23:02,37.5668793,-105.1526128,,1.894,89.5,0.976,1,69.66192436,2476.5625,0,1,1.5,,,,,,,,,,,,,,,,,,,,,
2017-03-07T20:23:03,37.5670161,-105.1529319,0,1.923,89.5,0.976,1,69.73027519,2367.1875,0,1,1.5,1146,,,,,,,,,,,,,,0.14353,-0.28717,,,1,0,1
2017-03-07T20:23:04,37.5671506,-105.1532487,0,1.9465,89.5,1.464,1,69.90425913,2374.21875,0,1,3,,,,,,0,0,,,,,,,,,,,,,,
2017-03-07T20:23:05,37.5672873,-105.1535655,0,1.651,89,0.976,1,69.66192436,1989.84375,0,1,1.5,1146,0,,,,,,,,,,,,,-0.21537,-0.07183,,,1,0,1
2017-03-07T20:23:06,37.567424,-105.1538845,0,1.545,89.5,0.244,1,69.69299292,1892.96875,0,1,0,1146,,67,68,,,,,,,,,,,-0.03592,0.10762,,,1,0,1
2017-03-07T20:23:07,37.5675586,-105.1542014,0,1.8475,89.5,0.976,1,69.79862602,2473.4375,0,1,1.5,,,,,130,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:08,37.5676953,-105.1545182,0,2.1555,89.5,0.732,1,70.07824306,2378.90625,0,1,1.5,1146,,,,,,,,,,,,,,0.10764,-0.03594,,,1,0,1
2017-03-07T20:23:09,37.567832,-105.1548372,0,2.021,90,0.732,1,70.32679154,2388.28125,0,1,1.5,1146,,,,,,,1,0,,,,,,0.17942,-0.21539,,,,,
2017-03-07T20:23:10,37.5679666,-105.1551563,0,2.107,90,1.22,1,70.42621093,2394.53125,0,1,1.5,1146,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:11,37.5681033,-105.1554753,0,2.269,90,0.976,1,70.63747713,2396.09375,0,1,0,,,,,,,,,,,,,,,0.21531,-0.07183,,,2,0,1
2017-03-07T20:23:12,37.56824,-105.1557943,0,2.2725,89.5,0.732,1,70.81146107,2403.125,0,1,0,1146,,67,68,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:13,37.5683767,-105.1561155,0,2.2975,89.5,0.976,1,70.95437644,2407.8125,0,1,0,1146,,,,,,,,,,,,,,0.2512,0.07173,,,1,0,1
2017-03-07T20:23:14,37.5685135,-105.1564366,0,2.4125,89.5,0.244,1,71.23399348,2415.625,0,1,0,1146,,,,,0,0,,,,,,,,0.21531,-0.00005,,,1,0,1
2017-03-07T20:23:15,37.5686502,-105.15676,0,2.248,89.5,0.488,1,71.12836038,2415.625,0,1,0,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:16,37.5687869,-105.1570855,0,2.0545,89.5,0.732,1,70.95437644,2409.375,0,1,0,1146,0,,,,,,,,,,,,,0.03586,-0.07183,,,1,0,1
2017-03-07T20:23:17,37.5689258,-105.157411,0,1.9945,89.5,0.732,1,70.70582796,2396.09375,0,1,0,,,67,68,,,,,,,,,,,,,,,,,
2017-03-07T20:23:18,37.5690603,-105.1577344,0,1.8745,89,0.732,1,70.28950927,2388.28125,0,1,1.5,1146,,,,,,,,,,,,,,0.14353,-0.03594,,,1,0,1
2017-03-07T20:23:19,37.569197,-105.1580577,0,1.9965,89,0.976,1,69.90425913,2368.75,0,1,1.5,1146,,,,,,,,,,,,,,0.14353,-0.32306,,,2,0,1
2017-03-07T20:23:20,37.5693316,-105.1583767,0,2.036,89,0.732,1,69.45065816,2353.90625,0,1,0,,,,,,,,1,0,,,,,,,,,,2,0,1
2017-03-07T20:23:21,37.5694661,-105.1586957,0,1.9695,89,0.732,1,69.10269029,2346.09375,0,1,0,1146,,,,130,,,,,,,,,,0.14353,-0.03594,,,2,0,1
2017-03-07T20:23:22,37.5696007,-105.1590126,0,1.766,89,0.732,1,68.46889167,2320.3125,0,1,0,1146,,,,129,,,,,,,,,,0.07175,-0.07183,,,2,0,1
2017-03-07T20:23:23,37.5697352,-105.1593273,0,1.7915,88.5,0.732,1,67.87858904,2300,0,1,0,,,67,68,,,,,,,,,,,,,,,,,
2017-03-07T20:23:24,37.5698698,-105.1596398,0,1.704,88.5,0.488,1,67.31935497,2290.625,0,1,1.5,1146,,,,,,,,,,,,,,0.03586,-0.10772,,,2,0,1
2017-03-07T20:23:25,37.57,-105.1599457,0,1.577,88.5,0.976,1,66.61720552,2265.625,0,1,1.5,1146,,,,,0,0,,,,,,,,-0.00003,-0.25128,,,2,0,1
2017-03-07T20:23:26,37.5701302,-105.1602517,0,1.736,88.5,0.488,1,66.26923765,2251.5625,0,1,0,,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T20:23:27,37.5702626,-105.1605534,0,1.8785,88.5,0.976,1,65.92126978,2243.75,0,1,1.5,1146,0,,,,,,,,,,,,,0.14353,-0.32306,,,2,0,1
2017-03-07T20:23:28,37.5703928,-105.160855,0,1.929,88.5,0.732,1,65.71000358,2232.8125,0,1,1.5,1147,,67,68,,,,,,,,,,,0.21531,-0.07183,,,2,0,1
2017-03-07T20:23:29,37.5705208,-105.1611545,0,1.856,,0.488,1,65.39310427,2225,0,1,0,1147,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T20:23:30,37.570651,-105.1614518,0,1.873,88.5,0.732,1,65.11348723,2211.71875,0,1,0,1147,,,,,,,1,0,,,,,,0.2512,0.03584,,,1,0,1
2017-03-07T20:23:31,37.5707813,-105.1617491,0,1.6165,88,0.488,1,64.73445081,2196.09375,0,1,1.5,1147,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:32,37.5709093,-105.1620443,0,1.678,88,0.732,1,64.24356757,2185.9375,0,1,1.5,,,,,129,,,,,,,,,,0.21531,-0.07183,,,1,0,1
2017-03-07T20:23:33,37.5710352,-105.1623394,0,1.5955,88,0.488,1,63.7899666,2167.1875,0,1,0,1147,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:34,37.5711632,-105.1626302,0,1.583,88,0.488,1,63.36743418,2153.90625,0,1,0,,,67,68,,,,,,,,,,,0.10764,0.10762,,,1,0,1
2017-03-07T20:23:35,37.5712891,-105.162921,0,1.648,88,0.244,1,62.87655094,2141.40625,0,1,0,1147,,,,,,,,,,,,,,-0.00003,0.25118,,,1,0,1
2017-03-07T20:23:36,37.5714128,-105.1632096,0,1.67,88,1.464,1,62.46023224,2121.875,0,1,1.5,1147,,,,,0,0,,,,,,,,0.14353,-0.10772,,,1,0,1
2017-03-07T20:23:37,37.5715343,-105.1634961,0,1.801,88,0.732,1,62.31731687,2113.28125,0.02,1,0,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:38,37.5716536,-105.1637804,0,1.8255,88,0.976,1,61.969349,2106.25,0,1,0,1147,0,67,67,,,,,,,,,,,0.35887,-0.10772,,,1,0,1
2017-03-07T20:23:39,37.5718945,-105.1643424,0,2.068,88,0.488,1,61.8637159,2106.25,0,1,0,1147,,67,67,,,,,,,,,,,0.32298,0.14351,,,1,0,1
2017-03-07T20:23:40,37.5720117,-105.1646224,,1.999,88,0.488,1,61.62138113,2094.53125,0,1,-1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:41,37.5721289,-105.1649023,0,1.9165,88,0.976,1,61.37904637,2084.375,0,1,0,1147,,,,,,,1,0,,,,,,0.2512,0.14351,,,,,
2017-03-07T20:23:42,37.5721289,-105.1649023,0,1.8975,88,0.488,1,61.09942933,2073.4375,0,1,0,,,,,129,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:43,37.5722461,-105.1651801,0,1.7575,88,0.976,1,60.60854609,2057.8125,0,1,1.5,1147,,,,,,,,,,,,,,0.2512,-0.1795,,,1,0,1
2017-03-07T20:23:44,37.5724783,-105.1657357,0,1.7135,88,0.976,1,60.26057822,2040.625,0,1,1.5,1147,,67,67,,,,,,,,,,,0.17942,-0.07183,,,1,0,1
2017-03-07T20:23:45,37.5724783,-105.1657357,0,1.156,88,0.732,1,59.34716257,2011.71875,0,1,1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:46,37.5725911,-105.1660091,0,1.1155,88,1.22,1,58.2659767,1977.34375,0,1,1.5,1147,,,,,,,,,,,,,,-0.03592,-0.1795,,,,,
2017-03-07T20:23:47,37.5727062,-105.1662804,0,1.196,88,0.732,1,57.49547642,1953.125,0,1,0,1147,,,,,0,0,,,,,,,,0.03586,-0.03594,,,1,0,1
2017-03-07T20:23:48,37.5729275,-105.1668034,0,1.288,88,1.464,1,56.62555675,1922.65625,0,1,1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:49,37.5730382,-105.1670595,0,1.2915,88,0.976,1,55.9234073,1899.21875,0,1,0,1147,0,,,,,,,,,,,,,0.03586,0.14351,,,1,0,1
2017-03-07T20:23:50,37.5731489,-105.1673112,0,1.5005,88,1.464,1,55.53815716,1885.9375,0,1,1.5,1147,,67,67,,,,,,,,,,,0.32298,-0.28717,,,1,0,1
2017-03-07T20:23:51,37.5732574,-105.1675629,0,1.865,88,1.952,1,55.2958224,2100.78125,0,1,3,,,,,,,,1,0,,,,,,,,,,,,
2017-03-07T20:23:52,37.5733702,-105.1678082,0,2.545,88.5,2.196,1,55.53815716,2332.03125,0,1,3,1147,,,,129,,,,,,,,,,0.6101,-0.32306,,,1,0,1
2017-03-07T20:23:53,37.5734874,-105.1680512,,2.3155,88.5,2.196,1,55.68107254,2335.9375,0,1,4.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:54,37.5736111,-105.1682921,0,2.3985,88.5,3.416,1,56.16574207,2353.90625,0,1,6,1147,,,,,,,,,,,,,,0.50243,-1.04086,,,1,0,1
2017-03-07T20:23:55,37.5737413,-105.1685286,0,2.3185,88.5,2.928,1,56.48264137,2367.1875,0,1,6,1147,,67,67,,,,,,,,,,,0.57421,-0.68196,,,1,0,1
2017-03-07T20:23:56,37.573878,-105.168763,,2.274,88.5,2.196,1,56.76225841,2386.71875,0,1,4.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:23:57,37.5740191,-105.1689931,0,2.265,,2.44,1,57.11022628,2394.53125,0,1,6,1147,,,,,,,,,,,,,,0.57421,-0.64607,,,,,
2017-03-07T20:23:58,37.5741667,-105.1692209,,2.266,88.5,2.196,1,57.42712559,2409.375,0,1,4.5,,,,,,0,0,,,,,,,,,,,,1,0,1
2017-03-07T20:23:59,37.5743229,-105.1694444,0,2.2225,88.5,2.196,1,57.84344429,2423.4375,0.02,1,4.5,1147,0,,,,,,,,,,,,,0.50243,-0.43073,,,1,0,1
2017-03-07T20:24:00,37.5743229,-105.1694444,0,2.072,89,2.684,1,58.02364193,2439.0625,0.02,1,6,1147,,67,67,,,,,,,,,,,0.35887,-0.57429,,,1,0,1
2017-03-07T20:24:01,37.5746528,-105.1698806,0,2.103,89,3.172,1,58.43996063,2446.09375,0,1,7.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:02,37.5748264,-105.1700911,0,2.2525,89,3.416,1,58.82521077,2464.84375,0,1,7.5,1147,,,,,,,1,0,,,,,,0.64599,-0.89729,,,1,0,1
2017-03-07T20:24:03,37.5750087,-105.170293,0,2.3395,89.5,2.684,1,59.31609401,2491.40625,0.02,1,6,1147,,,,,,,,,,,,,,0.6101,-0.43072,,,1,0,1
2017-03-07T20:24:04,37.5751997,-105.1704883,0,2.7675,89.5,1.952,1,60.11766285,2523.4375,0,1,3,1147,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:05,37.575395,-105.1706814,0,2.67,89.5,2.196,1,60.95651396,2555.46875,0,1,4.5,,,,,,,,,,,,,,,0.43065,-0.35894,,,1,0,1
2017-03-07T20:24:06,37.5755946,-105.1708702,0,2.6785,90,2.44,1,61.62138113,2589.0625,0,1,4.5,1147,,67,67,,,,,,,,,,,0.57421,-0.35894,,,1,0,1
2017-03-07T20:24:07,37.5758008,-105.1710525,,2.7835,90,1.952,1,62.49751452,2621.875,0,1,3,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:08,37.5760135,-105.1712326,0,2.766,90.5,0.244,1,63.33636562,2664.84375,0,1,-1.5,1147,,,,,,,,,,,,,,0.50243,0.43064,,,1,0,1
2017-03-07T20:24:09,37.5762305,-105.1714171,0,2.7055,90.5,0.488,1,64.10065219,2697.65625,0,1,0,1147,0,,,,0,0,,,,,,,,0.43065,0.17941,,,1,0,1
2017-03-07T20:24:10,37.5764497,-105.1716059,,2.664,90.5,0.732,1,64.90843474,2722.65625,0,1,0,,,,,,,,,,,,,,,0.32298,0.17941,,,1,0,1
2017-03-07T20:24:11,37.576671,-105.1717947,0,2.479,91,0.732,1,65.49873737,2742.96875,0.02,1,0,1147,,67,67,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:12,37.5768924,-105.1719857,,2.2565,,0.732,1,65.92126978,2550.78125,0,1,0,1147,,,,129,,,1,0,,,,,,0.2512,0.03585,,,1,0,2
2017-03-07T20:24:13,37.5771159,-105.1721788,0,2.119,91,1.464,1,66.44322159,2262.5,0,1,1.5,,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T20:24:14,37.5773416,-105.172372,0,1.821,91,0.976,1,66.76012089,2271.09375,0,1,1.5,1147,,,,,,,,,,,,,,0.14353,-0.00004,,,1,0,2
2017-03-07T20:24:15,37.5775694,-105.1725651,0,1.8735,91.5,0.732,1,66.82847173,2275,0,1,0,1147,,,,,,,,,,,,,,0.17942,-0.21538,,,1,0,2
2017-03-07T20:24:16,37.5777951,-105.1727582,0,2.083,91.5,0.488,1,67.45605663,2294.53125,0,1,0,,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T20:24:17,37.5780252,-105.1729557,0,1.8405,92,0.732,1,67.66732283,2303.125,0,1,0,1147,,67,67,,,,,,,,,,,0.17942,-0.07182,,,1,0,2
2017-03-07T20:24:18,37.5782552,-105.173151,0,1.9655,92,0.732,1,67.94693987,2308.59375,0,1,0,1147,,,,,,,,,,,,,,0.32298,-0.25127,,,,,
2017-03-07T20:24:19,37.5784874,-105.1733507,0,1.96,92,0.732,1,68.08985525,2310.15625,0,1,0,,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T20:24:20,37.5787174,-105.1735482,0,2.0415,92,0.976,1,68.26383918,2320.3125,0,1,0,1147,0,,,,0,0,,,,,,,,0.2512,-0.03593,,,1,0,1
2017-03-07T20:24:21,37.5789518,-105.1737435,0,1.9715,91.5,0.732,1,68.64908932,2328.90625,0,1,0,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:22,37.5791862,-105.1739431,0,1.9035,91.5,0.488,1,68.92870635,2342.1875,0,1,0,1147,,,,,,,,,,,,,,0.17942,0.17941,,,,,
2017-03-07T20:24:23,37.5794206,-105.1741406,0,1.9255,91,0.732,1,69.13375885,2344.53125,0,1,0,1147,,67,67,128,,,1,0,,,,,,0.28709,0.2153,,,1,0,1
2017-03-07T20:24:24,37.5796549,-105.1743424,0,2.07,91,0.732,1,69.45065816,2355.46875,0,1,0,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:25,37.5798937,-105.1745443,0,2.0065,90.5,0.976,1,69.8359083,2365.625,0,1,0,1147,,,,,,,,,,,,,,0.32298,-0.03593,,,1,0,1
2017-03-07T20:24:26,37.5801302,-105.1747461,0,2.096,90.5,0.732,1,70.11552533,2378.90625,0,1,0,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:27,37.5803689,-105.1749501,0,2.0985,90.5,0.976,1,70.32679154,2388.28125,0,1,0,1148,,,,,,,,,,,,,,0.17942,0.07174,,,,,
2017-03-07T20:24:28,37.5806055,-105.1751541,0,2.225,90,0.732,1,70.50077547,2397.65625,0,1,0,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:29,37.5808442,-105.1753581,0,2.245,90,0.976,1,70.67475941,2401.5625,0,1,0,1148,,67,67,,,,,,,,,,,0.35887,-0.03593,,,1,0,1
2017-03-07T20:24:30,37.5810851,-105.1755642,0,2.2635,90,0.976,1,70.63747713,2400,0,1,0,1148,,,,,,,,,,,,,,0.32298,-0.10771,,,1,0,1
2017-03-07T20:24:31,37.5813238,-105.1757682,0,2.325,90,0.976,1,70.78039251,2409.375,0,1,0,,0,,,,0,0,,,,,,,,,,,,1,0,1
2017-03-07T20:24:32,37.5815647,-105.1759744,0,2.669,90,0.976,1,70.91709417,2409.375,0.02,1,-1.5,1148,,,,,,,,,,,,,,0.50243,0.28708,,,1,0,1
2017-03-07T20:24:33,37.5818077,-105.1761784,,2.9815,90,0.732,1,70.84874334,3132.8125,0,1,0,1148,,,,,,,1,0,,,,,,0.21531,0.17941,,,1,0,1
2017-03-07T20:24:34,37.5820486,-105.1763845,0,3.7775,90,0.244,1,71.47632824,3011.71875,0,1,0,1148,,,,,,,,,,,,,,,,,,,,
2017-03-07T20:24:35,37.5822895,-105.1765929,0,2.987,90,0.976,1,71.51361051,3004.6875,0,1,1.5,,,67,67,,,,,,,,,,,0.46654,-0.28716,,,1,0,1
2017-03-07T20:24:36,37.5825304,-105.1768012,0,2.8595,90,1.22,1,71.37069514,2992.1875,0,1,3,1148,,,,,,,,,,,,,,0.32298,-0.46661,,,1,0,1
2017-03-07T20:24:37,37.5827713,-105.1770117,0,2.9685,90,1.464,1,71.16564265,2980.46875,0,1,1.5,1148,,,,,,,,,,,,,,,,,,,,
2017-03-07T20:24:38,37.5830143,-105.1772179,0,2.918,89.5,1.22,1,71.0910781,2985.15625,0,1,1.5,,,,,,,,,,,,,,,0.39476,-0.32305,,,,,
2017-03-07T20:24:39,37.5832552,-105.177424,0,2.6515,89.5,0.976,1,70.81146107,2971.09375,0,1,1.5,1148,,,,,,,,,,,,,,0.39476,-0.07182,,,1,0,1
2017-03-07T20:24:40,37.5834983,-105.1776259,0,2.4,89.5,0.976,1,70.4634932,2954.6875,0,1,1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:41,37.583737,-105.1778255,0,2.034,89.5,1.464,1,69.58735982,2917.96875,0,1,1.5,1148,0,67,67,,,,,,,,,,,0.35887,-0.07182,,,,,
2017-03-07T20:24:42,37.5839779,-105.1780208,0,2.5855,89.5,1.464,1,69.27667422,2908.59375,0,1,1.5,,,,,,0,0,,,,,,,,0.43065,-0.28716,,,1,0,1
2017-03-07T20:24:43,37.5842122,-105.178214,0,2.8315,89.5,1.22,1,68.99705719,2897.65625,0,1,1.5,1148,,,,128,,,,,,,,,,0.39476,0.07174,,,1,0,1
2017-03-07T20:24:44,37.5844531,-105.1784049,0,2.7525,89.5,1.22,1,68.61180705,2877.34375,0,1,1.5,1148,,,,,,,1,0,,,,,,,,,,1,0,1
2017-03-07T20:24:45,37.5846918,-105.1785916,0,2.657,89,1.952,1,68.22655691,2866.40625,0,1,3,,,,,,,,,,,,,,,0.35887,-0.32305,,,1,0,1
2017-03-07T20:24:46,37.5849306,-105.1787739,0,2.582,89.5,1.708,1,67.94693987,2855.46875,0,1,3,1148,,,,,,,,,,,,,,0.39476,-0.5025,,,1,0,1
2017-03-07T20:24:47,37.5851714,-105.1789518,0,2.473,89.5,1.22,1,67.4933389,2835.9375,0,1,0,1148,,67,67,,,,,,,,,,,0.39476,0.2153,,,1,0,1
2017-03-07T20:24:48,37.5854123,-105.1791254,0,2.5575,89.5,0.488,1,67.07080649,2814.84375,0,1,1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:49,37.585651,-105.1792969,0,2.565,89.5,1.464,1,66.76012089,2804.6875,0,1,3,1148,,,,,,,,,,,,,,0.32298,-0.10771,,,1,0,1
2017-03-07T20:24:50,37.5858876,-105.1794661,0,2.498,89.5,0.976,1,66.26923765,2740.625,0,1,1.5,,,,,,,,,,,,,,,0.2512,-0.21538,,,1,0,1
2017-03-07T20:24:51,37.5861241,-105.1796311,0,2.1565,89.5,1.708,1,65.71000358,2232.03125,0,1,1.5,1148,,,,,,,,,,,,,,,,,,,,
2017-03-07T20:24:52,37.5863607,-105.1797895,0,2.1285,89.5,1.22,1,65.36203571,2217.1875,0,1,1.5,1148,0,,,,,,,,,,,,,0.35887,-0.03593,,,1,0,1
2017-03-07T20:24:53,37.5865994,-105.1799457,0,2.345,89.5,1.464,1,65.01406784,2296.09375,0,1,3,,,67,67,,0,0,,,,,,,,0.21531,-0.17949,,,1,0,1
2017-03-07T20:24:54,37.5868338,-105.180102,0,3.071,90,1.708,1,64.76551937,2792.1875,0,1,4.5,1148,,,,,,,1,0,,,,,,,,,,,,
2017-03-07T20:24:55,37.5870703,-105.1802517,0,2.534,,2.196,1,64.38026923,2703.125,0,1,4.5,1148,,,,127,,,,,,,,,,0.32298,-0.53839,,,1,0,1
2017-03-07T20:24:56,37.587309,-105.1803971,0,2.4145,90,1.464,1,63.96395053,2683.59375,0,1,3,,,,,,,,,,,,,,,0.2512,-0.39483,,,1,0,1
2017-03-07T20:24:57,37.5875456,-105.1805382,,2.0195,90,0.732,1,63.29908335,2653.90625,0,1,1.5,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:24:58,37.5877799,-105.1806749,0,1.9005,90,0.976,1,62.59693391,2627.34375,0,1,1.5,1148,,,,,,,,,,,,,,0.17942,0.2153,,,1,0,1
2017-03-07T20:24:59,37.5880143,-105.1808116,0,2.2165,90,1.22,1,62.18061521,2603.90625,0,1,1.5,,,67,67,,,,,,,,,,,0.32298,0.03585,,,1,0,1
2017-03-07T20:25:00,37.5882465,-105.1809462,0,2.113,90,2.196,1,61.72701424,2585.9375,0,1,4.5,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:25:01,37.5884787,-105.1810742,0,2.2625,90,1.464,1,61.47846576,2584.375,0,1,1.5,1148,,,,,,,,,,,,,,0.35887,-0.07182,,,1,0,1
2017-03-07T20:25:02,37.5887131,-105.1812001,0,2.244,90,1.708,1,61.19884872,2566.40625,0,1,1.5,,0,,,,,,,,,,,,,0.35887,-0.07182,,,1,0,1
2017-03-07T20:25:03,37.5889453,-105.1813216,0,2.304,89.5,0.488,1,61.16778016,2560.9375,0,1,-1.5,1148,,,,,0,0,,,,,,,,,,,,1,0,1
2017-03-07T20:25:04,37.5891797,-105.1814431,0,2.3785,89.5,0.976,1,61.23613099,2571.875,0,1,-1.5,1148,,,,,,,,,,,,,,0.46654,0.39475,,,1,0,1
2017-03-07T20:25:05,37.5894119,-105.1815647,0,2.3345,89.5,-0.244,1,61.19884872,2573.4375,0,1,-3,,,67,67,127,,,1,0,,,,,,0.46654,0.75365,,,1,1,1
2017-03-07T20:25:06,37.5894119,-105.1815647,0,2.328,89.5,0.488,1,61.16778016,2562.5,0,1,-1.5,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:25:07,37.5898676,-105.1818164,0,2.2885,89.5,-0.244,1,60.88816313,2555.46875,0,1,-1.5,,,,,,,,,,,,,,,0.53832,0.39475,,,1,0,1
2017-03-07T20:25:08,37.5900933,-105.1819466,0,2.6115,89,-0.488,1,60.95651396,2555.46875,0,1,-3,1148,,,,,,,,,,,,,,0.57421,0.75365,,,1,0,1
2017-03-07T20:25:09,37.5903168,-105.1820833,0,2.5885,89,-0.976,1,60.99379623,2560.9375,0,1,-3,1148,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:25:10,37.5905382,-105.1822287,0,2.5655,89,-0.976,1,60.99379623,2555.46875,0,1,-3,,,,,,,,,,,,,,,0.46654,0.5742,,,1,0,1
2017-03-07T20:25:11,37.5907552,-105.1823806,0,2.422,89.5,-0.732,1,60.78253002,2550.78125,0,1,-3,1148,,67,67,,,,,,,,,,,,,,,,,
2017-03-07T20:25:12,37.5909701,-105.1825412,0,2.484,89,-1.22,1,60.63961465,2542.1875,0,1,-3,1148,,,,,,,,,,,,,,0.50243,0.71776,,,1,0,1
2017-03-07T20:25:13,37.5911806,-105.1827083,0,2.674,89.5,-0.488,1,60.74524775,2550.78125,0,1,-3,,0,,,,,,,,,,,,,0.53832,0.61009,,,1,0,1
2017-03-07T20:25:14,37.5913845,-105.1828819,0,2.7975,89.5,0.976,1,61.09942933,2559.375,0,1,0,1148,,,,,0,0,,,,,,,,0.68188,0.10763,,,,,
2017-03-07T20:25:15,37.5915885,-105.1830599,0,2.971,89.5,0.244,1,61.5530303,2584.375,0,1,-1.5,,,,,127,,,,,,,,,,0.75366,0.39475,,,1,0,1
2017-03-07T20:25:16,37.5917947,-105.1832422,0,2.8445,89.5,1.464,1,61.79536507,2592.96875,0,1,0,1148,,,,,,,1,0,,,,,,,,,,1,0,1
2017-03-07T20:25:17,37.5919987,-105.1834245,0,2.6165,89.5,0.732,1,61.8637159,2596.875,0,1,-1.5,1148,,67,67,,,,,,,,,,,0.39476,0.25119,,,1,0,1
2017-03-07T20:25:18,37.592207,-105.1836046,,2.3015,90,0.732,1,61.47846576,2167.1875,0,1,-1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T20:25:19,37.5924089,-105.1837869,0,1.8415,90,1.464,1,61.27341327,2082.03125,0,1,3,1148,,,,,,,,,,,,,,0.43065,-0.1436,,,1,0,1
2017-03-07T20:25:20,37.592615,-105.1839692,0,2.011,90,2.928,1,61.02486479,2077.34375,0,1,7.5,1149,,,,,,,,,,,,,,0.43065,-1.07674,,,1,0,1
2017-03-07T20:25:21,37.592819,-105.1841406,0,2.111,90,3.172,1,60.91923169,2072.65625,0,1,7.5,1149,,,,,,,,,,,,,,0.57421,-0.8614,,,1,0,1
